family,dataset,outcome,condition.name,estimate,std.error,pred_gpt,pred_expert,cell,z_raw_gpt,z_raw_expert,recal_gpt,recal_expert,z_recal_gpt,z_recal_expert
Broockman,Broockman-support-increasing defense spending,main,"History shows that when America is not prepared is when the danger is greatest. We want to deter, avoid and prevent conflict through our unquestioned military dominance.",0.03004147843385623,0.037194454643018224,0.08666666666666667,0.0178191717577295,Broockman-support-increasing defense spending main,1.522409423025095,-0.32860561590250337,0.03259775253997334,0.0361587637916389,0.06872729095375908,0.16446767176705854
Broockman,Broockman-support-increasing defense spending,main,Spending federal money on military equipment at this time would have several ancillary benefits. It would buoy our economy with government spending and help our military recover from eight years of war. Both of these effects would fundamentally contribute to our nation's security and prosperity.,0.019693150505160652,0.03748190598550514,0.07333333333333332,-0.20298577488917305,Broockman-support-increasing defense spending main,1.4310953890369447,-5.940971237707262,0.03050096992334853,0.031183799770177024,0.2883476475920791,0.3065652336212569
Broockman,Broockman-support-increasing defense spending,main,"The Russian invasion of Ukraine fundamentally altered what our national security posture and what our defense posture needs to be. It made it more complicated, and it made it more expensive.",-0.05030790500438048,0.036153743576303805,0.18,0.1990503055881311,Broockman-support-increasing defense spending main,6.3702367230189365,6.89716156409175,0.04866653648927206,0.04091878367334685,2.7375987021859394,2.5232985481901773
Broockman,Broockman-support-increasing defense spending,main,"With China on the rise, it's more important than ever to ensure that America continues to have the most powerful military in the world.",0.013533929735353967,0.036105432406007054,0.05333333333333333,0.7154525000104609,Broockman-support-increasing defense spending main,1.1023106758682033,19.44080221452562,0.027309793431238717,0.05302352397114717,0.3815454566773942,1.0937299903164464
Broockman,Broockman-oppose-increasing defense spending,main,Budgets are moral documents because they do not lie. Increased defense budgets reveal where the government's priorities truly lie.,0.0709126869533249,0.03754529985443324,-0,-0.6290981997944338,Broockman-oppose-increasing defense spending main,-1.8887234148684455,-18.644434575346814,0.01779158927551168,0.02031440250863329,-1.4148534672454036,-1.347659617605028
Broockman,Broockman-oppose-increasing defense spending,main,Cutting just $100 billion from the Defense Budget could do so much good: it could power every household in the US with solar energy; hire one million elementary school teachers amid a worsening teacher shortage; provide free tuition for 2 out of 3 public college students; or cover medical care for 7 million veterans.,0.11447923846360233,0.03701848119182532,0.16666666666666666,0.4926583200671418,Broockman-oppose-increasing defense spending main,1.4097668657078433,10.215953475883056,0.04489276698140951,0.04587718400924518,-1.8797765127532946,-1.8531839299097541
Broockman,Broockman-oppose-increasing defense spending,main,"Slashing the Department of Defense's budget will make it hungry and innovative. Scrapping expensive conventional war weapons is the start. We don't need to cut troops, but we should reorganize them to fight unconventionally.",0.048843593254174734,0.036082337576478746,0.11333333333333336,-0.4055808928187787,Broockman-oppose-increasing defense spending main,1.7872938509726157,-12.594097738534058,0.03681853973167174,0.026208331989891635,-0.33326703118984874,-0.6273224736702899
Broockman,Broockman-oppose-increasing defense spending,main,"Year after year, this country pours billions into our already-astronomical defense budget without stopping to question whether the additional funding is actually making us safer. We know that a large portion of these taxpayer dollars are used to pad the pockets of the military industrial complex, fund outdated technology, or are simply mismanaged.",0.1054511635869678,0.036281098400786166,0.16,0.5420207725460707,Broockman-oppose-increasing defense spending main,1.5035056494279182,12.032976624259065,0.04392453479927946,0.047039511703151175,-1.6958314797424967,-1.6099747377700921
Broockman,Broockman-support-increasing funding for border security,main,"DC – a sanctuary city – is sounding the alarm over 10,000 migrants bussed in from the southern border. 20 times more than that are encountered at the border every month. Yet, our leaders refuse to fix the problem and actually secure the border.",0.0466275503130726,0.03479935913460614,0.026666666666666675,-0.3391875616404006,Broockman-support-increasing funding for border security main,-0.5735991737432852,-11.086845319797865,0.02262940741845243,0.02780309863518392,-0.6896145070314031,-0.5409424812989946
Broockman,Broockman-support-increasing funding for border security,main,"Illegal aliens are on the verge of replacing you, your jobs, and your kids in school. Coming from all over the world, they're also replacing your culture. We need to secure our border!",-0.0736677845500372,0.03409443506348357,0.046666666666666676,-0.00829285989586721,Broockman-support-increasing funding for border security main,3.5294455236651396,1.9174661358207692,0.026995733722988764,0.036167845514818775,2.952491164191202,3.221511952327202
Broockman,Broockman-support-increasing funding for border security,main,Latino Americans and those who live on the southern border are starting to vote more conservatively because they see the disaster and chaos on our border as a result of liberal policies. This is just further proof that liberal approaches don't work.,-0.03722241077167035,0.032452567392401994,0.03333333333333334,-0.619197342698321,Broockman-support-increasing funding for border security main,2.174119022753271,-17.933093702253785,0.024593281133117685,0.0228873802101982,1.9048012798907468,1.85223530252777
Broockman,Broockman-support-increasing funding for border security,main,"No parent, family member, or friend should lose a loved one to fentanyl. In just one month, fentanyl seizures at the border increased by 200%. We must secure the border before this epidemic takes any more of our youth.",0.07845490255705727,0.03378474009402154,0.32666666666666666,0.5680769617829894,Broockman-support-increasing funding for border security main,7.346860251665286,14.492402719788107,0.07100804853053581,0.0480843453928998,-0.22042063978580761,-0.8989430458732984
Broockman,Broockman-support-increasing funding for border security,main,"The situation at our border isn't just about immigration. It's about our national security, public safety and knowing who is coming into our backyards. We must prioritize keeping Americans safe in their homes, and that means controlling the immigration situation.",0.048029361110180774,0.03344077782465918,0.15333333333333335,0.39860080245159946,Broockman-support-increasing funding for border security main,3.1489689855689176,10.483351887912962,0.04331333623268236,0.04474934285448413,-0.14102617176628063,-0.09808438885288029
Broockman,Broockman-oppose-increasing funding for border security,main,"As a nation of immigrants our most sacred American tradition has been allowing anyone who wants a better life to come here, work hard, and help make our country the greatest in the world. We must bring back common-sense immigration policy. More funding for border security won't fix our broken immigration system.",0.05622008713451608,0.03336684497870275,0.09333333333333334,0.22797240989799947,Broockman-oppose-increasing funding for border security main,1.1122791568248585,5.147394752878456,0.033523799810024284,0.04078468253743783,-0.680204776297498,-0.462597066247357
Broockman,Broockman-oppose-increasing funding for border security,main,"In practice, Border Patrol agents routinely ignore or misunderstand the limits of their legal authority in the course of individual stops, resulting in violations of the constitutional rights of innocent people.",0.04229110387569518,0.033765521146244135,0.05333333333333333,-0.15822356375221439,Broockman-oppose-increasing funding for border security main,0.3270267741407693,-5.93844433081447,0.027075673595027484,0.03204699279570895,-0.4506203299740915,-0.30338969256885634
Broockman,Broockman-oppose-increasing funding for border security,main,"Some politicians have supported building mass concentration camps on the southern border. Kids and families are dying. Now they want money for more. We can't do that. They‘ve shown that when they get more money, they build more camps.",0.1256962831317765,0.033742971290053436,0.15333333333333335,-0.06067843103423496,Broockman-oppose-increasing funding for border security main,0.8190461344968617,-5.52336403821527,0.04271809106132381,0.03378851841821395,-2.4591252310644185,-2.7237602736145115
Broockman,Broockman-oppose-increasing funding for border security,main,The expansion of government power both at and near the border is part of a trend toward expanding police and national security powers without regard to the effect of such expansion on our most fundamental and treasured Constitutional rights.,0.03366052482974314,0.033632118489949486,0.026666666666666665,-0.4664908822400067,Broockman-oppose-increasing funding for border security main,-0.2079517579353943,-14.871243011920686,0.022772701338717765,0.02497600551871664,-0.3237329071101797,-0.25822100126168834
Broockman,Broockman-oppose-increasing funding for border security,main,"When it comes to immigration, it is about fixing a broken system. If we don't want migrants crossing the border, we need to work now to reform legal methods of entry by reducing wait times for visas, improving background checks, and staffing our immigration system and courts. More funding for border security won't fix this system.",0.02732501003775296,0.03327987004067552,0.09333333333333334,0.45742046712845663,Broockman-oppose-increasing funding for border security main,1.9834309213017745,12.923591845912554,0.03369671219103505,0.04639481560084305,0.19145814408212627,0.5730132221004011
Broockman,Broockman-support-increasing funding for renewable energy,main,"Energy independence is about freedom from the fossil fuel industry, high gas prices, and dirty air and dirty water--especially in Black, Brown, and Indigenous communities which bear the heaviest burden of pollution.",9.594317138040909e-4,0.028954571113997223,0.12000000000000001,0.0495916108070092,Broockman-support-increasing funding for renewable energy main,4.111287568982478,1.6796028130320098,0.03818779095158009,0.037059423564379725,1.2857506709805508,1.2467804032892122
Broockman,Broockman-support-increasing funding for renewable energy,main,"Experts agree that climate change is real. But even if those experts are wrong, what's the harm in investing in the most predictable economic sector of growth -- clean energy -- even if climate change turns out to be false?",-0.03943934546213112,0.02962015679778875,0.14666666666666667,-0.2997398802705871,Broockman-support-increasing funding for renewable energy main,6.283086662886649,-8.787952629200408,0.042859646687005044,0.02954344155010968,2.7784792872966855,2.328913634157082
Broockman,Broockman-support-increasing funding for renewable energy,main,"Increasing investment in renewables would weaken petro-dictators like Vladimir Putin, who rely on international fossil fuel demand to prop up their national economies.",-0.02720478593632691,0.02943386388691555,0.16,0.2501482694635778,Broockman-support-increasing funding for renewable energy main,6.360183856783629,9.422923761062798,0.04501443103263415,0.041981766155137296,2.453609802859257,2.3505766132940575
Broockman,Broockman-oppose-increasing funding for renewable energy,main,"All of us want to make energy as clean as we can as fast as we can, but we must do it in ways that don't raise the energy costs for American families and impact their jobs, income, or ability to provide for their families. That should be our priority.",-0.021680092096289596,0.029730742205887895,-0.15999999999999998,0.6756544376212854,Broockman-oppose-increasing funding for renewable energy main,-4.652420277497056,23.454999033945224,-0.006285001451566244,0.052864283040869285,0.517817232348626,2.5073163199536963
Broockman,Broockman-oppose-increasing funding for renewable energy,main,"If corporations make the switch to carbon-neutral energy, they will take away land already scarce from competing uses, urbanisation and industrial development, because more renewable energy plants will need to be built to satisfy demand.",0.09736456131801076,0.03000671210474046,0.1,-0.566843867196586,Broockman-oppose-increasing funding for renewable energy main,0.0878283056400871,-22.13532846238309,0.03436727505670392,0.021410085602303775,-2.0994398200446134,-2.531249523459376
Broockman,Broockman-oppose-increasing funding for renewable energy,main,"Renewable energy technologies totally depend on the weather (e.g., sun and wind) to be able to harness any energy. In case atmospheric conditions are not good enough, renewable energy technologies would lack the ability to generate any electricity.",0.04079226346555718,0.029605960598442744,-0.04666666666666667,-0.10881057042469935,Broockman-oppose-increasing funding for renewable energy main,-2.9540987140550383,-5.053132236422876,0.01029446204829244,0.03319353212714114,-1.030123691337646,-0.2566622120957536
Broockman,Broockman-support-increasing legal immigration,main,"Immigrants are essential to our society and our economy. They grow our food, care for our loved ones, serve in our armed forces, and provide critical health care services to some of our most vulnerable. Immigrants make America stronger.",0.0200106822927907,0.03355187046707765,0.13333333333333336,-4.8263321525755646e-4,Broockman-support-increasing legal immigration main,3.3775360199884856,-0.6107950234296793,0.040248738976158285,0.0357984151079057,0.6031871368609962,0.470547024512583
Broockman,Broockman-support-increasing legal immigration,main,"Many of the people coming to America today, including Ukrainian refugees, are fleeing violence and prosecution from communism and other dictatorships. They deserve a chance to achieve the American dream just like those who came to this country before them.",0.0016465455519069992,0.033324882330788765,0.2066666666666667,-0.009874505177348048,Broockman-support-increasing legal immigration main,6.152163391897177,-0.3457191720857415,0.05267537946634111,0.03569098243772416,1.5312532361828843,1.0215921109003767
Broockman,Broockman-support-increasing legal immigration,main,"Our country is stronger when we have the world's brightest minds working with us, not our adversaries. We must expand immigration visas and create a pathway to citizenship for highly qualified, foreign professionals seeking to defend our national security.",0.05704296114402086,0.03423144303764986,0.1933333333333333,0.3619088395071176,Broockman-support-increasing legal immigration main,3.981438119316555,8.906018891105068,0.04972203956985614,0.04380897234532318,-0.21386540924122657,-0.3866032987315819
Broockman,Broockman-support-increasing legal immigration,main,"We are a nation of laws -- but we are also a nation of grace. We need to ensure that our border is secure, that people do not come to America illegally, and that immigrants have a real pathway to apply for legal immigration to America.",0.0408593952240581,0.0345633901177783,0.18000000000000002,-0.35155170111451206,Broockman-support-increasing legal immigration main,4.025664273724482,-11.353374046972506,0.047726154561083166,0.02757473199116122,0.1986714646227086,-0.38435648782217324
Broockman,Broockman-oppose-increasing legal immigration,main,"Decades of record immigration have produced lower wages and higher unemployment for our citizens, especially for African-American and Latino workers. We need an immigration system that works for the American people.",0.04703315982285783,0.03397383477667364,0.2333333333333333,0.42958994142072154,Broockman-oppose-increasing legal immigration main,5.483636885123982,11.260335611584427,0.05644732577014877,0.04547372888283064,0.2771004806838787,-0.04590093965777129
Broockman,Broockman-oppose-increasing legal immigration,main,"Our immigration system operates on really big numbers--and many in Washington would like to see them grow even bigger, hoping that the American people will not understand just how large our immigration intake truly is.",0.05438607554611957,0.03270061893411545,0.2666666666666667,-0.6992963139768866,Broockman-oppose-increasing legal immigration main,6.491638324896718,-23.04795487331632,0.06185193598163524,0.01891093865620608,0.2283094534252619,-1.084846037972189
Broockman,Broockman-oppose-increasing legal immigration,main,"Overloading the immigration system is causing a crisis, leading to an existential threat to our national security and sovereignty.",0.10299173031124913,0.0336571098493902,0.13333333333333336,-0.10799541658245289,Broockman-oppose-increasing legal immigration main,0.9014916360275051,-6.26872443408936,0.039713649937867024,0.032818959648753365,-1.8800806324886679,-2.084931563539082
Broockman,Broockman-oppose-increasing legal immigration,main,"We continually see the disaster and ruin in border towns and cries to the president for help, as well as from mayors of cities complaining that they can't support such a rapid influx of immigrants.",0.0715915684790589,0.034420817654739096,0.13333333333333336,0.5506372394858305,Broockman-oppose-increasing legal immigration main,1.793733242294835,13.917323981431224,0.039916128489273596,0.04782781889378006,-0.9202407771804977,-0.6903888752336776
Broockman,Broockman-oppose-increasing legal immigration,main,"Will the US remain a country with a single national language and culture? The single most immediate and most serious challenge to America's traditional identity comes from the immense and continuing immigration from Latin America, especially from Mexico. The assimilation successes of the past are unlikely to be duplicated with the contemporary flood of immigrants from Latin America.",0.054333699733036867,0.03357515552135518,0.10666666666666665,-0.17293545034721253,Broockman-oppose-increasing legal immigration main,1.5586812963634336,-6.768967903535008,0.035703915590882686,0.03162283233117795,-0.5548681414239429,-0.6764188296138754
Broockman,Broockman-support-increasing taxes on high-earning Americans,main,"In a country founded on equal opportunity, tax laws should help everyone achieve the American dream. Instead, our tax laws benefit the rich and powerful while pushing that dream further out of reach for everyone else. It's left us with an appalling gap between the haves and the have-nots. To stop the explosive increase in economic inequality in this country, we must tax the rich.",0.027394260316750522,0.03141813483868015,0.09333333333333335,-0.007908569746916292,Broockman-support-increasing taxes on high-earning Americans main,2.098758355808014,-1.1236449981812433,0.03369629778720471,0.035585275798599256,0.20058598331227137,0.2607097946426928
Broockman,Broockman-support-increasing taxes on high-earning Americans,main,"Legislators have the responsibility to put a check on the wealthy, and they can ensure that the wealthiest Americans pay what they owe by raising their taxes.",0.03995114381615174,0.031015514415321084,-4.810966440042345e-18,-0.871807966536775,Broockman-support-increasing taxes on high-earning Americans main,-1.28810192477145,-29.396872099033597,0.01826095570165619,0.014982080225581118,-0.6993334956192441,-0.8050507644727752
Broockman,Broockman-support-increasing taxes on high-earning Americans,main,"Raising taxes on working families, seniors and active-duty military would impose financial pain and hardship on many Americans. Instead, we should raise taxes on the rich.",0.014842248980577427,0.03105296779235653,0.14666666666666664,0.3239660714175857,Broockman-support-increasing taxes on high-earning Americans main,4.2451471488189565,9.954727177899466,0.04246959860465,0.04337341973213164,0.8896846771236099,0.9187904660944184
Broockman,Broockman-support-increasing taxes on high-earning Americans,main,"The ultra-rich should pay what they owe in taxes and not expect working families to continue to subsidize more than their share of taxes that support our roads, schools, and infrastructure.",0.03978456821790767,0.03106507837379102,0.10666666666666666,0.5557504648661056,Broockman-support-increasing taxes on high-earning Americans main,2.1529673173200834,16.609193462827633,0.03578900039320236,0.04852194400591182,-0.12861927392001335,0.28126038128317404
Broockman,Broockman-oppose-increasing taxes on high-earning Americans,main,"Raising taxes on the rich only targets people that contributed to society by creating a lot of jobs, investing a lot of money, and giving a lot to philanthropic pursuits.",0.014097546223307422,0.03129955858259511,0.039999999999999994,0.16596547765805564,Broockman-oppose-increasing taxes on high-earning Americans main,0.8275661047531919,4.852079016833104,0.02514855188011596,0.03967066806230038,0.35307225268517756,0.817044169217566
Broockman,Broockman-oppose-increasing taxes on high-earning Americans,main,"Raising taxes on the rich will be met with the rich buying less, hurting the middle class. Don't expect the rich to shoulder the entire cost. It doesn't work that way in Norway, Sweden, or Venezuela. And it won't work that way in the USA.",0.10334769097118728,0.031319782507278904,0.08666666666666666,0.24071377134941996,Broockman-oppose-increasing taxes on high-earning Americans main,-0.5326034528063486,4.385920634867371,0.03214609616059142,0.040689632665514126,-2.2733744972222643,-2.0005904667796157
Broockman,Broockman-oppose-increasing taxes on high-earning Americans,main,"Rather than only increasing taxes on the rich, we must work to ensure that all Americans pay more income tax to have skin in the game, as currently over half of Americans pay no income tax.",0.015142923129157736,0.03136845959105176,0.15333333333333335,-0.4066792490074756,Broockman-oppose-increasing taxes on high-earning Americans main,4.405393570667912,-13.447334604118186,0.04356538038354935,0.026604304591843354,0.9060839335094247,0.36537916149236477
Broockman,Broockman-support-increasing the federal minimum wage,main,Billionaires increased their net worth by billions of dollars during the pandemic. But fast food workers getting paid the federal minimum wage of $7.25 an hour haven't seen a pay increase in more than a decade. We must raise the minimum wage to $15.,0.013577327970086421,0.02783759921391178,0.13999999999999999,0.7679878562347218,Broockman-support-increasing the federal minimum wage main,4.541435885273256,27.10041632784268,0.04138304967291016,0.05437825818537659,0.9988548757080995,1.4656770471391796
Broockman,Broockman-support-increasing the federal minimum wage,main,"McDonald's and low-wage employers everywhere are making billions of dollars in profit and pushing off costs onto taxpayers, while leaving people like us – the people who do the real work – struggling to survive.",0.03332291655200432,0.027815909750211813,0.09333333333333334,0.45218144102232033,Broockman-support-increasing the federal minimum wage main,2.157413412691708,15.058235672738567,0.03366081983840397,0.0461861550455059,0.012147842347564471,0.4624417683625691
Broockman,Broockman-support-increasing the federal minimum wage,main,"Raising the minimum wage is not ""disturbing."" Certain politicians and their rich friends couldn't care less if people are forced to survive on less than a living wage.",0.04128912761160421,0.02738050742403853,0.07999999999999999,-0.7232623270765227,Broockman-support-increasing the federal minimum wage main,1.413811358163868,-27.92320254871881,0.031442663952002195,0.018658133372598692,-0.3596158211062727,-0.8265366995768965
Broockman,Broockman-support-increasing the federal minimum wage,main,The bulk of rigorous research examining hundreds of case studies of minimum wage increases at the state and local levels finds that raising the minimum wage boosts incomes for low-paid workers without reducing overall employment or job growth to any significant degree.,0.02471842171283188,0.027162828148300823,0.15333333333333335,-0.31718445268728107,Broockman-support-increasing the federal minimum wage main,4.73496025223526,-12.5871603845309,0.04349199303734169,0.028536674310008163,0.6911493612525099,0.14056903708000426
Broockman,Broockman-support-increasing the federal minimum wage,main,"When we build back better, we will do so with higher wages -- including a $15 minimum wage -- better benefits, and stronger collective bargaining rights that you can raise a family on. That's how we will build back the middle class.",0.009492150102448235,0.027788071233903228,0.09333333333333334,-0.17972251749323823,Broockman-support-increasing the federal minimum wage main,3.017164542481577,-6.809204784419598,0.033803426641435014,0.03178589866185894,0.8748817553528315,0.8022776525853621
Broockman,Broockman-oppose-increasing the federal minimum wage,main,"According to the Congressional Budget Office, a $15 minimum wage would lead to 1.4 million lost jobs.",0.04461156469874664,0.027675624640584023,0.01333333333333334,0.6600344698393374,Broockman-oppose-increasing the federal minimum wage main,-1.1301725533430727,22.23700144560148,0.020429037992330295,0.05088223677496883,-0.873784314553633,0.2265774361972941
Broockman,Broockman-oppose-increasing the federal minimum wage,main,"Companies listed on Wall Street may support a much higher minimum wage because it would give them a competitive advantage, but a hike would make it that much harder for Main Street to even continue to exist.",-0.010792827485401502,0.027900916225268947,0.06666666666666668,0.07065688940970002,Broockman-oppose-increasing the federal minimum wage main,2.7762347847887394,2.9192488245721187,0.029638189063958518,0.03761626720181204,1.4490927904633815,1.735036021626093
Broockman,Broockman-oppose-increasing the federal minimum wage,main,"Higher federal minimum wages, particularly at $15 an hour, would benefit many low-​wage workers but impose significant costs on other workers (particularly those out of the labor force or with the lowest skills), companies, and/​or consumers--even if they don't actually destroy low-wage jobs.",0.00816663431383918,0.02732212042805884,0.02666666666666668,-0.24860733590392428,Broockman-oppose-increasing the federal minimum wage main,0.677108220847626,-9.398024977375686,0.023054425124911897,0.030242503756070602,0.5448988064551348,0.8079852184371566
Broockman,Broockman-oppose-increasing the federal minimum wage,main,"If we want to increase the income of the working poor, then there are better policies to do so than a $15 minimum wage, like an earned income tax credit (EITC).",0.010577491888778255,0.026847221740543055,-0.00666666666666667,-0.4746676663922769,Broockman-oppose-increasing the federal minimum wage main,-0.6423070037598653,-18.074315583584845,0.017621658038864993,0.025129740336352305,0.26237970610750616,0.5420392690241806
Broockman,Broockman-oppose-increasing the federal minimum wage,main,"Raising the minimum wage hurts the poor. It takes away jobs, keeps people on welfare, and encourages high-school students to drop out.",0.019847610751391423,0.026997827182647982,0.06,-0.007416356952836218,Broockman-oppose-increasing the federal minimum wage main,1.487245213363514,-1.0098578496624615,0.028339296650782296,0.03564069459665747,0.31453219705208874,0.5849761070926686
Broockman,Broockman-support-legalizing marijuana,main,America's nearly 100-year experiment with cannabis criminalization has been an abject failure.,0.03059095858415066,0.031055003840166198,0.09333333333333335,-0.5667514846012932,Broockman-support-legalizing marijuana main,2.020362807620471,-19.234982106582375,0.033677168275733325,0.022672965825456852,0.09937882176626867,-0.2549667293376008
Broockman,Broockman-support-legalizing marijuana,main,"Black and white people use marijuana at the same rates, but Black people are six times more likely to go to jail for it. It makes no sense. We should be proud to vote to legalize marijuana and wipe the slate clean for marijuana-related convictions and arrests.",0.03995455964620235,0.031127623225046204,0.14666666666666664,-0.06206863025870601,Broockman-support-legalizing marijuana main,3.4282124995203804,-3.277577255651742,0.04228915054082297,0.03427113163324018,0.07500061529728802,-0.18258470850383193
Broockman,Broockman-support-legalizing marijuana,main,"Hundreds of thousands of Americans are arrested each year for marijuana-related offenses, the vast majority of which are for simple possession. By legalizing marijuana, government resources could be better spent on things like testing untested rape kits or investing in human needs such as mental health counseling, substance abuse treatment, and activities for at-risk teens.",0.03923560191711869,0.031616558951281876,0.16000000000000003,0.39447759415552586,Broockman-support-legalizing marijuana main,3.8196566004848234,11.23594736498053,0.04446855933427224,0.04476082578759788,0.16551318646716245,0.1747572807968457
Broockman,Broockman-support-legalizing marijuana,main,"Polls show that a strong and growing majority of Americans agree it is time to end cannabis prohibition. Nationwide, a recent Gallup poll found that 66% support making marijuana use legal for adults.",0.0029443457632319864,0.03166158330520877,0.07333333333333332,0.23434252070447337,Broockman-support-legalizing marijuana main,2.22316701257708,7.30848399811936,0.030613754673813786,0.04135637793436158,0.8739110942070228,1.2132062948605065
Broockman,Broockman-oppose-legalizing marijuana,main,"Legalization of cannabis for adult use is associated with increased traffic fatalities, exposures reported to poison control (including infants and children), emergency department visits, and cannabis-related hospitalizations. Furthermore, the increasing prevalence of cannabis use in pregnant people is most concerning.",0.031479649502992216,0.03121974872888919,0.2,0.19486618835264768,Broockman-oppose-legalizing marijuana main,5.397876579995262,5.233435421549879,0.0511401247881951,0.04021602955842558,0.6297448277349544,0.27983505348808757
Broockman,Broockman-oppose-legalizing marijuana,main,"Legalizing marijuana could lead us to be soft on crime. A lot of times when you look at the underlying charge -- it wasn't just that they smoked a joint, it's that they smoked a joint and then beat an elderly woman over the head with a pistol.",0.024883504108052373,0.03114971081834024,0.11333333333333336,-0.48239346503060526,Broockman-oppose-legalizing marijuana main,2.839507234629085,-16.285126115520292,0.03695964262329668,0.024737251820725597,0.38768059792497817,-0.004695141093915596
Broockman,Broockman-oppose-legalizing marijuana,main,"Marijuana legalization is an issue that should be left up to the states, and Congress should focus its efforts on national security issues including securing the border and keeping drugs from making their way into our communities.",-0.040186060732361216,0.03199177330662659,-0.05333333333333333,0.09662267656444216,Broockman-oppose-legalizing marijuana main,-0.41095791955517713,4.276372428172514,0.011330564087147764,0.03840166935982517,1.6103085104331532,2.4564980921488395
Broockman,Broockman-oppose-legalizing marijuana,main,"Today, marijuana trafficking is linked to a variety of crimes, from assault and murder to money laundering and smuggling. Legalization of marijuana would increase demand for the drug and almost certainly exacerbate drug-related crime, as well as cause a myriad of unintended but predictable consequences.",0.005142358418887854,0.03249234163529098,0.14666666666666667,0.1517517088673732,Broockman-oppose-legalizing marijuana main,4.355620467010747,4.512120181859967,0.042539298541644927,0.039400939672313375,1.1509462919760467,1.0543586435831442
Broockman,Broockman-oppose-legalizing marijuana,main,We should not be legalizing marijuana. The drug cartels out of Mexico have absolutely wrought havoc throughout California forests and 27 other states throughout our great nation by growing black market illegal unregulated cannabis.,0.03758692187573601,0.03163395905368434,0.08666666666666667,0.03915289124614205,Broockman-oppose-legalizing marijuana main,1.5514891673103577,0.04950279437829839,0.03255126333329041,0.03660285970816541,-0.15918521402584612,-0.03110777774924083
Broockman,Broockman-support-lowering the Medicare eligibility age,main,Health care is a basic human right – and we fight for basic human rights. We must push to dramatically improve Medicare by lowering the eligibility age.,0.026347087473900983,0.031382532868397386,0.08666666666666667,-0.6635429884159015,Broockman-support-lowering the Medicare eligibility age main,1.9220749149125653,-21.983250325359517,0.032620514529540665,0.02048063435853681,0.19990187159039363,-0.1869337041712069
Broockman,Broockman-support-lowering the Medicare eligibility age,main,"Lowering the Medicare eligibility age will not only be life-changing for at least 23 million people, it will also be life-saving for so many across America who will finally be able to get the care they need and deserve.",0.023891271717114745,0.03222153642070029,0.13333333333333336,0.039119573266115995,Broockman-support-lowering the Medicare eligibility age main,3.3965500647544866,0.47261252071201776,0.04022371566164673,0.03668297685344372,0.5068797381753475,0.39699240189276375
Broockman,Broockman-support-lowering the Medicare eligibility age,main,Many working Americans – like firefighters and nurses – can end up out of the workforce before 65 because of the grueling nature of their jobs. Most have paid into Medicare for decades at that point and they should get the benefit when they need it.,0.055546955398797934,0.03188287083207637,0.16666666666666669,0.6244234151497856,Broockman-support-lowering the Medicare eligibility age main,3.485247983254841,17.84269875655798,0.04541381917739425,0.04980675996981952,-0.317823833204162,-0.18004010552284958
Broockman,Broockman-oppose-lowering the Medicare eligibility age,main,Calls to lower the medicare eligibility age could accelerate the program's insolvency and create financial stress for America's hospital systems. Calls to do so are nothing more than pandering to older Americans to gain votes.,0.09643553740869763,0.031419560226136144,0.26666666666666666,0.05115220218537395,Broockman-oppose-lowering the Medicare eligibility age main,5.417998470785833,-1.4412466278141935,0.060702507533180856,0.03652750251693996,-1.1372861242593875,-1.9067114390074622
Broockman,Broockman-oppose-lowering the Medicare eligibility age,main,"If the Medicare eligibility age is lowered to 60, many people may retire early, which could lead to a shortage of skilled workers in the job market. This could make it difficult for companies to find people to fill job vacancies, potentially causing prices to go up and hurting the economy.",0.07955633527171391,0.03195809869040684,0.19333333333333333,-0.058879340277745496,Broockman-oppose-lowering the Medicare eligibility age main,3.5601929627863913,-4.331786971764216,0.04944992609303054,0.034106957855686404,-0.9420588336727519,-1.4221552369656605
Broockman,Broockman-oppose-lowering the Medicare eligibility age,main,"Lowering the eligibility age would increase costs for the federal government, even as it potentially lowered costs for businesses. While such a change could lower costs for many, it might not make a huge impact on covering the number of people who aren't insured.",0.042590306236122706,0.03204373982757659,0.04,-0.520279464125284,Broockman-oppose-lowering the Medicare eligibility age main,-0.080836576818462,-17.565670342792053,0.024879367276909328,0.023562710527418238,-0.5527113581159301,-0.5938007177404888
Broockman,Broockman-oppose-lowering the Medicare eligibility age,main,"Lowering the Medicare eligibility to 60, if fully implemented in calendar year 2026, would increase federal budget deficits by $155 billion over the five-year period between 2026 and 2031.",0.08631670387543738,0.03224513332798974,0.059999999999999984,0.5244672861351706,Broockman-oppose-lowering the Medicare eligibility age main,-0.8161449855936466,13.588115074698896,0.027834212059029723,0.04700021995277403,-1.8136842921856708,-1.2192997784423942
Broockman,Broockman-support-making abortion legal in all cases,main,Abortion bans put women in life-threatening danger – one hospital refused to save a woman's life until her ectopic pregnancy ruptured because the fetus still had a heartbeat.,0.04948791022456805,0.034220051309413475,0.05333333333333333,0.9089006464161307,Broockman-support-making abortion legal in all cases main,0.11237338816343206,25.114302968772865,0.02701708247215083,0.056677418250592075,-0.6566567521842317,0.2100963543571979
